observation_id,customer_id,tenure_months,monthly_charges,support_tickets,activity_days_30d,contract_type,churned
customer_0159_observation_02,customer_0159,46.37460000,43.69520400,2,20.22210700,annual,0
customer_0159_observation_03,customer_0159,46.45466400,41.67837300,2,19.62062600,annual,0
customer_0159_observation_04,customer_0159,47.58403000,45.88984700,3,20.57898200,annual,0
customer_0159_observation_05,customer_0159,47.06649200,43.11138400,2,22.48173000,annual,0
customer_0160_observation_00,customer_0160,21.92845100,81.50223000,3,16.59777300,annual,1
customer_0160_observation_01,customer_0160,22.94338100,85.60871400,2,16.54662000,annual,1
customer_0160_observation_02,customer_0160,21.74323700,84.42288900,3,16.91719200,annual,1
customer_0160_observation_03,customer_0160,22.27223400,82.32000000,3,15.29177400,annual,1
customer_0160_observation_04,customer_0160,22.91736300,84.53173500,4,16.94237600,annual,1
customer_0160_observation_05,customer_0160,23.90300600,81.90204500,3,18.26929900,annual,1
customer_0161_observation_00,customer_0161,6.16038900,46.87757500,2,29.00140700,monthly,0
customer_0161_observation_01,customer_0161,6.57421400,52.66492900,2,27.28523300,monthly,0
customer_0161_observation_02,customer_0161,6.83311800,53.53431200,2,28.32566700,monthly,0
customer_0161_observation_03,customer_0161,7.52324000,51.84300700,3,28.06415300,monthly,0
customer_0161_observation_04,customer_0161,8.29540500,49.31612400,3,30.00000000,monthly,0
customer_0161_observation_05,customer_0161,8.69944600,53.52236700,3,30.00000000,monthly,0
customer_0162_observation_00,customer_0162,41.00094700,69.18808300,0,21.92858800,monthly,0
customer_0162_observation_01,customer_0162,41.48816500,70.68004700,1,22.55397200,monthly,0
customer_0162_observation_02,customer_0162,41.93969200,71.59443100,0,24.13117200,monthly,0
customer_0162_observation_03,customer_0162,42.22384900,68.70376900,1,23.38671000,monthly,0
customer_0162_observation_04,customer_0162,42.92998100,69.09950500,0,22.09716800,monthly,0
customer_0162_observation_05,customer_0162,44.37814900,68.37713000,0,23.37640700,monthly,0
customer_0163_observation_00,customer_0163,39.24281800,71.86541700,3,10.09269500,two_year,0
customer_0163_observation_01,customer_0163,39.94686200,73.89896000,2,9.69941700,two_year,0
customer_0163_observation_02,customer_0163,40.41745600,68.48612300,2,11.34533600,two_year,0
customer_0163_observation_03,customer_0163,40.73798000,69.31213500,3,9.03907100,two_year,0
customer_0163_observation_04,customer_0163,40.67654200,73.69170900,2,9.50263300,two_year,0
customer_0163_observation_05,customer_0163,40.99374900,71.96156800,1,8.98162400,two_year,0
customer_0164_observation_00,customer_0164,20.51685700,68.92637500,2,18.12487200,two_year,0
customer_0164_observation_01,customer_0164,22.05181100,66.23625100,3,19.74292400,two_year,0
customer_0164_observation_02,customer_0164,22.29583200,66.49050100,2,17.13745500,two_year,0
customer_0164_observation_03,customer_0164,23.04934100,66.42120000,2,18.88453100,two_year,0
customer_0164_observation_04,customer_0164,23.05035900,68.39063100,2,17.46663700,two_year,0
customer_0164_observation_05,customer_0164,24.63073200,67.50628600,2,15.80646100,two_year,0
customer_0165_observation_00,customer_0165,68.41625300,56.35484200,2,16.31077300,two_year,0
customer_0165_observation_01,customer_0165,68.10607100,56.09815000,2,16.19723300,two_year,0
customer_0165_observation_02,customer_0165,69.62503400,58.02226200,3,18.77502400,two_year,0
customer_0165_observation_03,customer_0165,67.40876300,51.20022900,2,16.79422500,two_year,0
customer_0165_observation_04,customer_0165,68.94975400,53.19136000,3,17.61221500,two_year,0
customer_0165_observation_05,customer_0165,68.41972100,56.47029600,3,15.50809000,two_year,0
customer_0166_observation_00,customer_0166,54.89989900,91.97834000,4,17.98123200,monthly,1
customer_0166_observation_01,customer_0166,54.02167900,95.43062000,4,19.10088100,monthly,1
customer_0166_observation_02,customer_0166,57.45974400,96.67482300,3,17.80836500,monthly,1
customer_0166_observation_03,customer_0166,56.27845500,97.01156000,5,15.90219800,monthly,1
customer_0166_observation_04,customer_0166,56.21422600,95.69021800,5,18.65824100,monthly,1
customer_0166_observation_05,customer_0166,57.11645800,99.54868300,3,18.17187400,monthly,1
customer_0167_observation_00,customer_0167,18.77048500,73.62560100,1,15.45446700,two_year,0
customer_0167_observation_01,customer_0167,19.86230100,75.34549900,0,15.77438600,two_year,0
customer_0167_observation_02,customer_0167,19.80945100,73.90734100,1,12.66836600,two_year,0
customer_0167_observation_03,customer_0167,20.99530400,70.30306700,1,15.67374300,two_year,0
customer_0167_observation_04,customer_0167,19.46260200,74.29584100,1,14.65903600,two_year,0
customer_0167_observation_05,customer_0167,21.28870400,71.83641500,1,13.96303400,two_year,0
customer_0168_observation_00,customer_0168,40.28092900,72.72842900,2,15.18677900,monthly,1
customer_0168_observation_01,customer_0168,39.87545800,69.22120900,1,14.38002600,monthly,1
customer_0168_observation_02,customer_0168,40.97670200,70.51328800,2,14.16916900,monthly,1
customer_0168_observation_03,customer_0168,41.37082700,69.98030000,1,14.78573600,monthly,1
customer_0168_observation_04,customer_0168,42.01042000,69.69505100,3,14.75229500,monthly,1
customer_0168_observation_05,customer_0168,43.16452900,70.51691500,2,15.10750200,monthly,1
customer_0169_observation_00,customer_0169,51.25545400,82.79452600,2,19.76948500,monthly,0
customer_0169_observation_01,customer_0169,50.54240700,85.94706700,2,20.67128700,monthly,0
customer_0169_observation_02,customer_0169,51.05284700,85.38513900,1,21.88403700,monthly,0
customer_0169_observation_03,customer_0169,52.65994900,87.30857200,1,20.68755600,monthly,0
customer_0169_observation_04,customer_0169,51.96614800,83.81255200,1,21.84642600,monthly,0
customer_0169_observation_05,customer_0169,51.52895900,88.25433000,2,21.83246600,monthly,0
customer_0170_observation_00,customer_0170,63.92463800,65.75478500,2,4.64677900,two_year,0
customer_0170_observation_01,customer_0170,65.53557000,68.03221200,3,4.77352400,two_year,0
customer_0170_observation_02,customer_0170,65.24461800,64.41256100,2,5.61455500,two_year,0
customer_0170_observation_03,customer_0170,66.70436000,64.55687000,2,5.94626300,two_year,0
customer_0170_observation_04,customer_0170,66.63037200,66.53303100,1,7.51561700,two_year,0
customer_0170_observation_05,customer_0170,66.53191600,63.36688700,2,7.17948000,two_year,0
customer_0171_observation_00,customer_0171,66.54565100,85.17958500,1,12.46197800,two_year,0
customer_0171_observation_01,customer_0171,67.92016100,87.20593900,1,11.82145700,two_year,0
customer_0171_observation_02,customer_0171,69.36865800,91.62511300,1,13.92180300,two_year,0
customer_0171_observation_03,customer_0171,69.00073600,90.43941400,0,11.75373600,two_year,0
customer_0171_observation_04,customer_0171,68.78118000,88.06422200,0,12.94729500,two_year,0
customer_0171_observation_05,customer_0171,69.70036300,91.84249300,0,12.53981200,two_year,0
customer_0172_observation_00,customer_0172,36.41461700,80.24784000,2,10.50041700,monthly,1
customer_0172_observation_01,customer_0172,36.84460800,81.80331800,2,9.93803400,monthly,1
customer_0172_observation_02,customer_0172,36.94372900,84.37131400,2,12.58084100,monthly,1
customer_0172_observation_03,customer_0172,36.81312000,84.04766000,3,12.03923400,monthly,1
customer_0172_observation_04,customer_0172,37.68078800,82.81927600,2,12.31732800,monthly,1
customer_0172_observation_05,customer_0172,38.75391400,80.03364200,2,12.99100400,monthly,1
customer_0173_observation_00,customer_0173,48.70075500,111.77861900,2,11.45694200,monthly,1
customer_0173_observation_01,customer_0173,48.77237300,112.42584800,1,11.60441900,monthly,1
customer_0173_observation_02,customer_0173,48.95381200,112.36914800,1,11.31159800,monthly,1
customer_0173_observation_03,customer_0173,49.57288400,110.93583900,0,13.30230500,monthly,1
customer_0173_observation_04,customer_0173,49.73860400,111.95658300,1,9.69688100,monthly,1
customer_0173_observation_05,customer_0173,50.47730800,111.09885800,1,12.01622200,monthly,1
customer_0174_observation_00,customer_0174,22.05567500,45.49279300,2,18.44126500,annual,0
customer_0174_observation_01,customer_0174,22.56696000,45.62081300,1,17.70723200,annual,0
customer_0174_observation_02,customer_0174,21.44922900,48.16580600,1,17.32644400,annual,0
customer_0174_observation_03,customer_0174,20.75105200,45.84168900,1,17.68962200,annual,0
customer_0174_observation_04,customer_0174,22.93732000,45.30414800,1,19.12178700,annual,0
customer_0174_observation_05,customer_0174,23.53818700,45.85071300,1,19.89845000,annual,0
customer_0175_observation_00,customer_0175,57.69080300,77.02715000,0,20.34010500,monthly,0
customer_0175_observation_01,customer_0175,58.34741100,78.60481900,1,19.35142100,monthly,0
customer_0175_observation_02,customer_0175,59.83393100,72.92625600,0,18.88212300,monthly,0
customer_0175_observation_03,customer_0175,60.27883700,75.97392900,0,19.92423500,monthly,0
customer_0175_observation_04,customer_0175,60.37062500,73.81259500,0,21.30248900,monthly,0
customer_0175_observation_05,customer_0175,59.77310500,76.14789300,0,20.73831000,monthly,0
customer_0176_observation_00,customer_0176,23.99878100,50.44624700,0,17.48448300,monthly,0
customer_0176_observation_01,customer_0176,25.06154000,47.45822100,0,12.63239800,monthly,0
customer_0176_observation_02,customer_0176,24.56310100,49.23879400,1,15.63258600,monthly,0
customer_0176_observation_03,customer_0176,25.85827700,46.85205300,1,16.16077600,monthly,0
customer_0176_observation_04,customer_0176,27.52504300,48.80013300,0,16.18185300,monthly,0
customer_0176_observation_05,customer_0176,26.52911200,50.48453100,0,13.72357200,monthly,0
customer_0177_observation_00,customer_0177,60.09800700,112.24609800,2,20.17945700,monthly,1
customer_0177_observation_01,customer_0177,61.19327900,116.08889000,2,18.60305300,monthly,1
customer_0177_observation_02,customer_0177,60.14968000,111.09759700,0,20.10245700,monthly,1
customer_0177_observation_03,customer_0177,60.37615600,109.43482700,1,18.20739600,monthly,1
customer_0177_observation_04,customer_0177,62.24582500,114.01782400,1,17.73659500,monthly,1
customer_0177_observation_05,customer_0177,62.62875300,111.81094900,1,18.38597600,monthly,1
customer_0178_observation_00,customer_0178,66.50944100,95.15911900,1,23.63301200,annual,0
customer_0178_observation_01,customer_0178,66.96803300,99.13640400,2,22.49541500,annual,0
customer_0178_observation_02,customer_0178,66.69974400,98.35827500,1,23.65287800,annual,0
customer_0178_observation_03,customer_0178,66.65215700,98.40301300,0,25.15244000,annual,0
customer_0178_observation_04,customer_0178,68.63688200,93.13191100,0,25.01210500,annual,0
customer_0178_observation_05,customer_0178,67.91188100,99.10434000,1,25.10159100,annual,0
customer_0179_observation_00,customer_0179,5.32199700,71.57383700,2,15.25013700,two_year,0
customer_0179_observation_01,customer_0179,6.72824400,70.20934700,2,16.07655600,two_year,0
customer_0179_observation_02,customer_0179,9.70384200,71.85675500,1,15.64907400,two_year,0
customer_0179_observation_03,customer_0179,8.56567600,71.62572400,1,13.66640000,two_year,0
customer_0179_observation_04,customer_0179,8.13649400,69.22618500,2,13.90632300,two_year,0
customer_0179_observation_05,customer_0179,9.39267800,74.96858400,1,13.53563600,two_year,0
customer_0180_observation_00,customer_0180,33.06782200,82.84277300,1,16.07535200,two_year,1
customer_0180_observation_01,customer_0180,34.03232700,84.34253400,2,15.42139100,two_year,1
customer_0180_observation_02,customer_0180,33.79508900,83.90470300,2,16.40354300,two_year,1
customer_0180_observation_03,customer_0180,34.23806600,83.96588400,3,17.57403400,two_year,1
customer_0180_observation_04,customer_0180,34.60104200,83.45585900,2,14.68608900,two_year,1
customer_0180_observation_05,customer_0180,34.67181900,85.13937100,1,18.62844800,two_year,1
customer_0181_observation_00,customer_0181,62.14311200,105.11343800,2,18.87143000,annual,0
customer_0181_observation_01,customer_0181,61.42173600,99.12345400,1,17.45975300,annual,0
customer_0181_observation_02,customer_0181,61.68024200,105.28659300,1,17.56786600,annual,0
customer_0181_observation_03,customer_0181,62.86005800,107.63402100,1,20.01265100,annual,0
customer_0181_observation_04,customer_0181,63.90199100,104.40784700,2,18.04274300,annual,0
customer_0181_observation_05,customer_0181,63.64152600,103.55722900,1,15.75496500,annual,0
customer_0182_observation_00,customer_0182,32.09156800,72.71984800,2,15.35231200,annual,1
customer_0182_observation_01,customer_0182,31.63376900,69.55787200,3,16.65460400,annual,1
customer_0182_observation_02,customer_0182,32.10500200,66.58900900,2,16.62348300,annual,1
customer_0182_observation_03,customer_0182,31.80281300,70.47450300,1,17.70531200,annual,1
customer_0182_observation_04,customer_0182,34.77260700,72.21196000,2,14.45229000,annual,1
customer_0182_observation_05,customer_0182,34.11865000,68.02586900,3,18.11533900,annual,1
customer_0183_observation_00,customer_0183,42.70331200,88.66930500,0,16.27411800,annual,1
customer_0183_observation_01,customer_0183,42.52964600,91.82885600,0,17.78330300,annual,1
customer_0183_observation_02,customer_0183,43.76888800,91.00732600,1,18.72656100,annual,1
customer_0183_observation_03,customer_0183,44.79993200,91.90165500,0,17.49704900,annual,1
customer_0183_observation_04,customer_0183,44.33076800,89.37114700,0,17.22880600,annual,1
customer_0183_observation_05,customer_0183,45.12379800,85.32555700,0,17.00289100,annual,1
customer_0184_observation_00,customer_0184,62.91494100,82.53130800,1,16.64067300,two_year,0
customer_0184_observation_01,customer_0184,63.14933800,81.36044900,1,13.94719300,two_year,0
customer_0184_observation_02,customer_0184,62.84161400,79.39116900,1,14.18200900,two_year,0
customer_0184_observation_03,customer_0184,63.39203000,84.22675200,0,17.11563800,two_year,0
customer_0184_observation_04,customer_0184,63.78212000,81.56356900,1,14.52658000,two_year,0
customer_0184_observation_05,customer_0184,63.34612200,80.01449600,1,16.64294800,two_year,0
customer_0185_observation_00,customer_0185,71.38648000,41.94031100,3,14.39588300,monthly,0
customer_0185_observation_01,customer_0185,71.30794200,38.86475500,3,12.95935200,monthly,0
customer_0185_observation_02,customer_0185,72.09936300,38.85937000,4,15.00124500,monthly,0
customer_0185_observation_03,customer_0185,72.13213800,39.37047200,3,14.58369800,monthly,0
customer_0185_observation_04,customer_0185,72.92556900,42.03232500,4,16.26989200,monthly,0
customer_0185_observation_05,customer_0185,73.86513700,43.85808800,3,14.71254800,monthly,0
customer_0186_observation_00,customer_0186,49.50210500,61.08070500,3,15.64221600,monthly,0
customer_0186_observation_01,customer_0186,49.66134600,59.05204100,5,16.22480900,monthly,0
customer_0186_observation_02,customer_0186,50.54789700,60.52701900,3,17.00829400,monthly,0
customer_0186_observation_03,customer_0186,50.86742000,61.26590500,5,17.18929200,monthly,0
customer_0186_observation_04,customer_0186,51.02477900,59.23498800,4,15.43763500,monthly,0
customer_0186_observation_05,customer_0186,50.50000600,62.01542700,5,18.80719000,monthly,0
customer_0187_observation_00,customer_0187,53.37821800,40.16318000,3,14.33319300,monthly,1
customer_0187_observation_01,customer_0187,54.09619400,39.80507100,1,18.76237500,monthly,1
customer_0187_observation_02,customer_0187,54.19062400,37.71509400,2,17.11493800,monthly,1
customer_0187_observation_03,customer_0187,55.18672900,37.03516300,2,13.73913000,monthly,1
customer_0187_observation_04,customer_0187,55.12771800,36.80266800,2,14.88034500,monthly,1
